,A,B
6,0.8472222222222222,0.6166666666666667
7,0.8472222222222222,0.635
8,0.8511111111111112,0.6527777777777778
9,0.8583333333333333,0.6366666666666667
10,0.8622222222222222,0.6355555555555555
11,0.8411111111111111,0.6561111111111111
12,0.8538888888888889,0.6383333333333333
13,0.8616666666666667,0.6416666666666667
14,0.8566666666666667,0.6422222222222222
15,0.855,0.6255555555555555
16,0.8516666666666667,0.6527777777777778
17,0.8505555555555555,0.6466666666666666
0,0.5016666666666667,
1,0.7041666666666667,
2,0.8025,
3,0.9016666666666666,
4,0.9205555555555556,0.6905555555555556
5,0.9161111111111111,0.7005555555555556
6,0.9055555555555556,0.7088888888888889
7,0.9077777777777778,0.6916666666666667
8,0.9033333333333333,0.6983333333333334
9,0.8977777777777778,0.6994444444444444
10,0.9122222222222223,0.7105555555555556
11,0.9172222222222223,0.6872222222222222
12,0.9138888888888889,0.6938888888888889
13,0.9211111111111111,0.6816666666666666
14,0.9083333333333333,0.7016666666666667
15,0.9161111111111111,0.6933333333333334
16,0.9211111111111111,0.7061111111111111
17,0.9088888888888889,0.6977777777777778
0,0.51,
1,0.5641666666666667,
2,0.7725,
3,0.8466666666666667,
4,0.8538888888888889,0.6366666666666667
5,0.8444444444444444,0.6622222222222223
6,0.8472222222222222,0.6166666666666667
7,0.8472222222222222,0.635
8,0.8511111111111112,0.6527777777777778
9,0.8583333333333333,0.6366666666666667
10,0.8622222222222222,0.6355555555555555
11,0.8411111111111111,0.6561111111111111
12,0.8538888888888889,0.6383333333333333
13,0.8616666666666667,0.6416666666666667
14,0.8566666666666667,0.6422222222222222
15,0.855,0.6255555555555555
16,0.8516666666666667,0.6527777777777778
17,0.8505555555555555,0.6466666666666666
0,0.5016666666666667,
1,0.7041666666666667,
2,0.8025,
3,0.9016666666666666,
4,0.9205555555555556,0.6905555555555556
5,0.9161111111111111,0.7005555555555556
6,0.9055555555555556,0.7088888888888889
7,0.9077777777777778,0.6916666666666667
8,0.9033333333333333,0.6983333333333334
9,0.8977777777777778,0.6994444444444444
10,0.9122222222222223,0.7105555555555556
11,0.9172222222222223,0.6872222222222222
12,0.9138888888888889,0.6938888888888889
13,0.9211111111111111,0.6816666666666666
14,0.9083333333333333,0.7016666666666667
15,0.9161111111111111,0.6933333333333334
16,0.9211111111111111,0.7061111111111111
17,0.9088888888888889,0.6977777777777778
0,0.51,
1,0.5641666666666667,
2,0.7725,
3,0.8466666666666667,
4,0.8538888888888889,0.6366666666666667
5,0.8444444444444444,0.6622222222222223
6,0.8472222222222222,0.6166666666666667
7,0.8472222222222222,0.635
8,0.8511111111111112,0.6527777777777778
9,0.8583333333333333,0.6366666666666667
10,0.8622222222222222,0.6355555555555555
11,0.8411111111111111,0.6561111111111111
12,0.8538888888888889,0.6383333333333333
13,0.8616666666666667,0.6416666666666667
14,0.8566666666666667,0.6422222222222222
15,0.855,0.6255555555555555
16,0.8516666666666667,0.6527777777777778
17,0.8505555555555555,0.6466666666666666
0,0.5016666666666667,
1,0.7041666666666667,
2,0.8025,
3,0.9016666666666666,
4,0.9205555555555556,0.6905555555555556
5,0.9161111111111111,0.7005555555555556
6,0.9055555555555556,0.7088888888888889
7,0.9077777777777778,0.6916666666666667
8,0.9033333333333333,0.6983333333333334
9,0.8977777777777778,0.6994444444444444
10,0.9122222222222223,0.7105555555555556
11,0.9172222222222223,0.6872222222222222
12,0.9138888888888889,0.6938888888888889
13,0.9211111111111111,0.6816666666666666
14,0.9083333333333333,0.7016666666666667
15,0.9161111111111111,0.6933333333333334
16,0.9211111111111111,0.7061111111111111
17,0.9088888888888889,0.6977777777777778
0,0.51,
1,0.5641666666666667,
2,0.7725,
3,0.8466666666666667,
4,0.8538888888888889,0.6366666666666667
5,0.8444444444444444,0.6622222222222223
6,0.8472222222222222,0.6166666666666667
7,0.8472222222222222,0.635
8,0.8511111111111112,0.6527777777777778
9,0.8583333333333333,0.6366666666666667
10,0.8622222222222222,0.6355555555555555
11,0.8411111111111111,0.6561111111111111
12,0.8538888888888889,0.6383333333333333
13,0.8616666666666667,0.6416666666666667
14,0.8566666666666667,0.6422222222222222
15,0.855,0.6255555555555555
16,0.8516666666666667,0.6527777777777778
17,0.8505555555555555,0.6466666666666666
0,0.5016666666666667,
1,0.7041666666666667,
2,0.8025,
3,0.9016666666666666,
4,0.9205555555555556,0.6905555555555556
5,0.9161111111111111,0.7005555555555556
6,0.9055555555555556,0.7088888888888889
7,0.9077777777777778,0.6916666666666667
8,0.9033333333333333,0.6983333333333334
9,0.8977777777777778,0.6994444444444444
10,0.9122222222222223,0.7105555555555556
11,0.9172222222222223,0.6872222222222222
12,0.9138888888888889,0.6938888888888889
13,0.9211111111111111,0.6816666666666666
14,0.9083333333333333,0.7016666666666667
15,0.9161111111111111,0.6933333333333334
16,0.9211111111111111,0.7061111111111111
17,0.9088888888888889,0.6977777777777778
0,0.51,
1,0.5641666666666667,
2,0.7725,
3,0.8466666666666667,
4,0.8538888888888889,0.6366666666666667
5,0.8444444444444444,0.6622222222222223
6,0.8472222222222222,0.6166666666666667
7,0.8472222222222222,0.635
8,0.8511111111111112,0.6527777777777778
9,0.8583333333333333,0.6366666666666667
10,0.8622222222222222,0.6355555555555555
11,0.8411111111111111,0.6561111111111111
12,0.8538888888888889,0.6383333333333333
13,0.8616666666666667,0.6416666666666667
14,0.8566666666666667,0.6422222222222222
15,0.855,0.6255555555555555
16,0.8516666666666667,0.6527777777777778
17,0.8505555555555555,0.6466666666666666
0,0.5016666666666667,
1,0.7041666666666667,
2,0.8025,
3,0.9016666666666666,
4,0.9205555555555556,0.6905555555555556
5,0.9161111111111111,0.7005555555555556
6,0.9055555555555556,0.7088888888888889
7,0.9077777777777778,0.6916666666666667
8,0.9033333333333333,0.6983333333333334
9,0.8977777777777778,0.6994444444444444
10,0.9122222222222223,0.7105555555555556
11,0.9172222222222223,0.6872222222222222
12,0.9138888888888889,0.6938888888888889
13,0.9211111111111111,0.6816666666666666
14,0.9083333333333333,0.7016666666666667
15,0.9161111111111111,0.6933333333333334
16,0.9211111111111111,0.7061111111111111
17,0.9088888888888889,0.6977777777777778
0,0.51,
1,0.5641666666666667,
2,0.7725,
3,0.8466666666666667,
4,0.8538888888888889,0.6366666666666667
5,0.8444444444444444,0.6622222222222223
6,0.8472222222222222,0.6166666666666667
7,0.8472222222222222,0.635
8,0.8511111111111112,0.6527777777777778
9,0.8583333333333333,0.6366666666666667
10,0.8622222222222222,0.6355555555555555
11,0.8411111111111111,0.6561111111111111
12,0.8538888888888889,0.6383333333333333
13,0.8616666666666667,0.6416666666666667
14,0.8566666666666667,0.6422222222222222
15,0.855,0.6255555555555555
16,0.8516666666666667,0.6527777777777778
17,0.8505555555555555,0.6466666666666666
0,0.5016666666666667,
1,0.7041666666666667,
2,0.8025,
3,0.9016666666666666,
4,0.9205555555555556,0.6905555555555556
5,0.9161111111111111,0.7005555555555556
6,0.9055555555555556,0.7088888888888889
7,0.9077777777777778,0.6916666666666667
8,0.9033333333333333,0.6983333333333334
9,0.8977777777777778,0.6994444444444444
10,0.9122222222222223,0.7105555555555556
11,0.9172222222222223,0.6872222222222222
12,0.9138888888888889,0.6938888888888889
13,0.9211111111111111,0.6816666666666666
14,0.9083333333333333,0.7016666666666667
15,0.9161111111111111,0.6933333333333334
16,0.9211111111111111,0.7061111111111111
17,0.9088888888888889,0.6977777777777778
0,0.51,
1,0.5641666666666667,
2,0.7725,
3,0.8466666666666667,
4,0.8538888888888889,0.6366666666666667
5,0.8444444444444444,0.6622222222222223
6,0.8472222222222222,0.6166666666666667
7,0.8472222222222222,0.635
8,0.8511111111111112,0.6527777777777778
9,0.8583333333333333,0.6366666666666667
10,0.8622222222222222,0.6355555555555555
11,0.8411111111111111,0.6561111111111111
12,0.8538888888888889,0.6383333333333333
13,0.8616666666666667,0.6416666666666667
14,0.8566666666666667,0.6422222222222222
15,0.855,0.6255555555555555
16,0.8516666666666667,0.6527777777777778
17,0.8505555555555555,0.6466666666666666
0,0.5016666666666667,
1,0.7041666666666667,
2,0.8025,
3,0.9016666666666666,
4,0.9205555555555556,0.6905555555555556
5,0.9161111111111111,0.7005555555555556
6,0.9055555555555556,0.7088888888888889
7,0.9077777777777778,0.6916666666666667
8,0.9033333333333333,0.6983333333333334
9,0.8977777777777778,0.6994444444444444
10,0.9122222222222223,0.7105555555555556
11,0.9172222222222223,0.6872222222222222
12,0.9138888888888889,0.6938888888888889
13,0.9211111111111111,0.6816666666666666
14,0.9083333333333333,0.7016666666666667
15,0.9161111111111111,0.6933333333333334
16,0.9211111111111111,0.7061111111111111
17,0.9088888888888889,0.6977777777777778
0,0.51,
1,0.5641666666666667,
2,0.7725,
3,0.8466666666666667,
4,0.8538888888888889,0.6366666666666667
5,0.8444444444444444,0.6622222222222223
6,0.8472222222222222,0.6166666666666667
7,0.8472222222222222,0.635
8,0.8511111111111112,0.6527777777777778
9,0.8583333333333333,0.6366666666666667
10,0.8622222222222222,0.6355555555555555
11,0.8411111111111111,0.6561111111111111
12,0.8538888888888889,0.6383333333333333
13,0.8616666666666667,0.6416666666666667
14,0.8566666666666667,0.6422222222222222
15,0.855,0.6255555555555555
16,0.8516666666666667,0.6527777777777778
17,0.8505555555555555,0.6466666666666666
0,0.5016666666666667,
1,0.7041666666666667,
2,0.8025,
3,0.9016666666666666,
4,0.9205555555555556,0.6905555555555556
5,0.9161111111111111,0.7005555555555556
6,0.9055555555555556,0.7088888888888889
7,0.9077777777777778,0.6916666666666667
8,0.9033333333333333,0.6983333333333334
9,0.8977777777777778,0.6994444444444444
10,0.9122222222222223,0.7105555555555556
11,0.9172222222222223,0.6872222222222222
12,0.9138888888888889,0.6938888888888889
13,0.9211111111111111,0.6816666666666666
14,0.9083333333333333,0.7016666666666667
15,0.9161111111111111,0.6933333333333334
16,0.9211111111111111,0.7061111111111111
17,0.9088888888888889,0.6977777777777778
0,0.51,
1,0.5641666666666667,
2,0.7725,
3,0.8466666666666667,
4,0.8538888888888889,0.6366666666666667
5,0.8444444444444444,0.6622222222222223
6,0.8472222222222222,0.6166666666666667
7,0.8472222222222222,0.635
8,0.8511111111111112,0.6527777777777778
9,0.8583333333333333,0.6366666666666667
10,0.8622222222222222,0.6355555555555555
11,0.8411111111111111,0.6561111111111111
12,0.8538888888888889,0.6383333333333333
13,0.8616666666666667,0.6416666666666667
14,0.8566666666666667,0.6422222222222222
15,0.855,0.6255555555555555
16,0.8516666666666667,0.6527777777777778
17,0.8505555555555555,0.6466666666666666
0,0.5016666666666667,
1,0.7041666666666667,
2,0.8025,
3,0.9016666666666666,
4,0.9205555555555556,0.6905555555555556
5,0.9161111111111111,0.7005555555555556
6,0.9055555555555556,0.7088888888888889
7,0.9077777777777778,0.6916666666666667
8,0.9033333333333333,0.6983333333333334
9,0.8977777777777778,0.6994444444444444
10,0.9122222222222223,0.7105555555555556
11,0.9172222222222223,0.6872222222222222
12,0.9138888888888889,0.6938888888888889
13,0.9211111111111111,0.6816666666666666
14,0.9083333333333333,0.7016666666666667
15,0.9161111111111111,0.6933333333333334
16,0.9211111111111111,0.7061111111111111
17,0.9088888888888889,0.6977777777777778
0,0.51,
1,0.5641666666666667,
2,0.7725,
3,0.8466666666666667,
4,0.8538888888888889,0.6366666666666667
5,0.8444444444444444,0.6622222222222223
6,0.8472222222222222,0.6166666666666667
7,0.8472222222222222,0.635
8,0.8511111111111112,0.6527777777777778
9,0.8583333333333333,0.6366666666666667
10,0.8622222222222222,0.6355555555555555
11,0.8411111111111111,0.6561111111111111
12,0.8538888888888889,0.6383333333333333
13,0.8616666666666667,0.6416666666666667
14,0.8566666666666667,0.6422222222222222
15,0.855,0.6255555555555555
16,0.8516666666666667,0.6527777777777778
17,0.8505555555555555,0.6466666666666666
0,0.5016666666666667,
1,0.7041666666666667,
2,0.8025,
3,0.9016666666666666,
4,0.9205555555555556,0.6905555555555556
5,0.9161111111111111,0.7005555555555556
6,0.9055555555555556,0.7088888888888889
7,0.9077777777777778,0.6916666666666667
8,0.9033333333333333,0.6983333333333334
9,0.8977777777777778,0.6994444444444444
10,0.9122222222222223,0.7105555555555556
11,0.9172222222222223,0.6872222222222222
12,0.9138888888888889,0.6938888888888889
13,0.9211111111111111,0.6816666666666666
14,0.9083333333333333,0.7016666666666667
15,0.9161111111111111,0.6933333333333334
16,0.9211111111111111,0.7061111111111111
17,0.9088888888888889,0.6977777777777778
0,0.51,
1,0.5641666666666667,
2,0.7725,
3,0.8466666666666667,
4,0.8538888888888889,0.6366666666666667
5,0.8444444444444444,0.6622222222222223
6,0.8472222222222222,0.6166666666666667
7,0.8472222222222222,0.635
8,0.8511111111111112,0.6527777777777778
9,0.8583333333333333,0.6366666666666667
10,0.8622222222222222,0.6355555555555555
11,0.8411111111111111,0.6561111111111111
12,0.8538888888888889,0.6383333333333333
13,0.8616666666666667,0.6416666666666667
14,0.8566666666666667,0.6422222222222222
15,0.855,0.6255555555555555
16,0.8516666666666667,0.6527777777777778
17,0.8505555555555555,0.6466666666666666
0,0.5016666666666667,
1,0.7041666666666667,
2,0.8025,
3,0.9016666666666666,
4,0.9205555555555556,0.6905555555555556
5,0.9161111111111111,0.7005555555555556
6,0.9055555555555556,0.7088888888888889
7,0.9077777777777778,0.6916666666666667
8,0.9033333333333333,0.6983333333333334
9,0.8977777777777778,0.6994444444444444
10,0.9122222222222223,0.7105555555555556
11,0.9172222222222223,0.6872222222222222
12,0.9138888888888889,0.6938888888888889
13,0.9211111111111111,0.6816666666666666
14,0.9083333333333333,0.7016666666666667
15,0.9161111111111111,0.6933333333333334
16,0.9211111111111111,0.7061111111111111
17,0.9088888888888889,0.6977777777777778
0,0.51,
1,0.5641666666666667,
2,0.7725,
3,0.8466666666666667,
4,0.8538888888888889,0.6366666666666667
5,0.8444444444444444,0.6622222222222223
6,0.8472222222222222,0.6166666666666667
7,0.8472222222222222,0.635
8,0.8511111111111112,0.6527777777777778
9,0.8583333333333333,0.6366666666666667
10,0.8622222222222222,0.6355555555555555
11,0.8411111111111111,0.6561111111111111
12,0.8538888888888889,0.6383333333333333
13,0.8616666666666667,0.6416666666666667
14,0.8566666666666667,0.6422222222222222
15,0.855,0.6255555555555555
16,0.8516666666666667,0.6527777777777778
17,0.8505555555555555,0.6466666666666666
0,0.5016666666666667,
1,0.7041666666666667,
2,0.8025,
3,0.9016666666666666,
4,0.9205555555555556,0.6905555555555556
5,0.9161111111111111,0.7005555555555556
6,0.9055555555555556,0.7088888888888889
7,0.9077777777777778,0.6916666666666667
8,0.9033333333333333,0.6983333333333334
9,0.8977777777777778,0.6994444444444444
10,0.9122222222222223,0.7105555555555556
11,0.9172222222222223,0.6872222222222222
12,0.9138888888888889,0.6938888888888889
13,0.9211111111111111,0.6816666666666666
14,0.9083333333333333,0.7016666666666667
15,0.9161111111111111,0.6933333333333334
16,0.9211111111111111,0.7061111111111111
17,0.9088888888888889,0.6977777777777778
0,0.51,
1,0.5641666666666667,
2,0.7725,
3,0.8466666666666667,
4,0.8538888888888889,0.6366666666666667
5,0.8444444444444444,0.6622222222222223
6,0.8472222222222222,0.6166666666666667
7,0.8472222222222222,0.635
8,0.8511111111111112,0.6527777777777778
9,0.8583333333333333,0.6366666666666667
10,0.8622222222222222,0.6355555555555555
11,0.8411111111111111,0.6561111111111111
12,0.8538888888888889,0.6383333333333333
13,0.8616666666666667,0.6416666666666667
14,0.8566666666666667,0.6422222222222222
15,0.855,0.6255555555555555
16,0.8516666666666667,0.6527777777777778
17,0.8505555555555555,0.6466666666666666
0,0.5016666666666667,
1,0.7041666666666667,
2,0.8025,
3,0.9016666666666666,
4,0.9205555555555556,0.6905555555555556
5,0.9161111111111111,0.7005555555555556
6,0.9055555555555556,0.7088888888888889
7,0.9077777777777778,0.6916666666666667
8,0.9033333333333333,0.6983333333333334
9,0.8977777777777778,0.6994444444444444
10,0.9122222222222223,0.7105555555555556
11,0.9172222222222223,0.6872222222222222
12,0.9138888888888889,0.6938888888888889
13,0.9211111111111111,0.6816666666666666
14,0.9083333333333333,0.7016666666666667
15,0.9161111111111111,0.6933333333333334
16,0.9211111111111111,0.7061111111111111
17,0.9088888888888889,0.6977777777777778
0,0.51,
1,0.5641666666666667,
2,0.7725,
3,0.8466666666666667,
4,0.8538888888888889,0.6366666666666667
5,0.8444444444444444,0.6622222222222223
6,0.8472222222222222,0.6166666666666667
7,0.8472222222222222,0.635
8,0.8511111111111112,0.6527777777777778
9,0.8583333333333333,0.6366666666666667
10,0.8622222222222222,0.6355555555555555
11,0.8411111111111111,0.6561111111111111
12,0.8538888888888889,0.6383333333333333
13,0.8616666666666667,0.6416666666666667
14,0.8566666666666667,0.6422222222222222
15,0.855,0.6255555555555555
16,0.8516666666666667,0.6527777777777778
17,0.8505555555555555,0.6466666666666666
0,0.5016666666666667,
1,0.7041666666666667,
2,0.8025,
3,0.9016666666666666,
4,0.9205555555555556,0.6905555555555556
5,0.9161111111111111,0.7005555555555556
6,0.9055555555555556,0.7088888888888889
7,0.9077777777777778,0.6916666666666667
8,0.9033333333333333,0.6983333333333334
9,0.8977777777777778,0.6994444444444444
10,0.9122222222222223,0.7105555555555556
11,0.9172222222222223,0.6872222222222222
12,0.9138888888888889,0.6938888888888889
13,0.9211111111111111,0.6816666666666666
14,0.9083333333333333,0.7016666666666667
15,0.9161111111111111,0.6933333333333334
16,0.9211111111111111,0.7061111111111111
17,0.9088888888888889,0.6977777777777778
0,0.51,
1,0.5641666666666667,
2,0.7725,
3,0.8466666666666667,
4,0.8538888888888889,0.6366666666666667
5,0.8444444444444444,0.6622222222222223
6,0.8472222222222222,0.6166666666666667
7,0.8472222222222222,0.635
8,0.8511111111111112,0.6527777777777778
9,0.8583333333333333,0.6366666666666667
10,0.8622222222222222,0.6355555555555555
11,0.8411111111111111,0.6561111111111111
12,0.8538888888888889,0.6383333333333333
13,0.8616666666666667,0.6416666666666667
14,0.8566666666666667,0.6422222222222222
15,0.855,0.6255555555555555
16,0.8516666666666667,0.6527777777777778
17,0.8505555555555555,0.6466666666666666
0,0.5016666666666667,
1,0.7041666666666667,
2,0.8025,
3,0.9016666666666666,
4,0.9205555555555556,0.6905555555555556
5,0.9161111111111111,0.7005555555555556
6,0.9055555555555556,0.7088888888888889
7,0.9077777777777778,0.6916666666666667
8,0.9033333333333333,0.6983333333333334
9,0.8977777777777778,0.6994444444444444
10,0.9122222222222223,0.7105555555555556
11,0.9172222222222223,0.6872222222222222
12,0.9138888888888889,0.6938888888888889
13,0.9211111111111111,0.6816666666666666
14,0.9083333333333333,0.7016666666666667
15,0.9161111111111111,0.6933333333333334
16,0.9211111111111111,0.7061111111111111
17,0.9088888888888889,0.6977777777777778
0,0.51,
1,0.5641666666666667,
2,0.7725,
3,0.8466666666666667,
4,0.8538888888888889,0.6366666666666667
5,0.8444444444444444,0.6622222222222223
6,0.8472222222222222,0.6166666666666667
7,0.8472222222222222,0.635
8,0.8511111111111112,0.6527777777777778
9,0.8583333333333333,0.6366666666666667
10,0.8622222222222222,0.6355555555555555
11,0.8411111111111111,0.6561111111111111
12,0.8538888888888889,0.6383333333333333
13,0.8616666666666667,0.6416666666666667
14,0.8566666666666667,0.6422222222222222
15,0.855,0.6255555555555555
16,0.8516666666666667,0.6527777777777778
17,0.8505555555555555,0.6466666666666666
0,0.5016666666666667,
1,0.7041666666666667,
2,0.8025,
3,0.9016666666666666,
4,0.9205555555555556,0.6905555555555556
5,0.9161111111111111,0.7005555555555556
6,0.9055555555555556,0.7088888888888889
7,0.9077777777777778,0.6916666666666667
8,0.9033333333333333,0.6983333333333334
9,0.8977777777777778,0.6994444444444444
10,0.9122222222222223,0.7105555555555556
11,0.9172222222222223,0.6872222222222222
12,0.9138888888888889,0.6938888888888889
13,0.9211111111111111,0.6816666666666666
14,0.9083333333333333,0.7016666666666667
15,0.9161111111111111,0.6933333333333334
16,0.9211111111111111,0.7061111111111111
17,0.9088888888888889,0.6977777777777778
0,0.51,
1,0.5641666666666667,
2,0.7725,
3,0.8466666666666667,
4,0.8538888888888889,0.6366666666666667
5,0.8444444444444444,0.6622222222222223
6,0.8472222222222222,0.6166666666666667
7,0.8472222222222222,0.635
8,0.8511111111111112,0.6527777777777778
9,0.8583333333333333,0.6366666666666667
10,0.8622222222222222,0.6355555555555555
11,0.8411111111111111,0.6561111111111111
12,0.8538888888888889,0.6383333333333333
13,0.8616666666666667,0.6416666666666667
14,0.8566666666666667,0.6422222222222222
15,0.855,0.6255555555555555
16,0.8516666666666667,0.6527777777777778
17,0.8505555555555555,0.6466666666666666
0,0.5016666666666667,
1,0.7041666666666667,
2,0.8025,
3,0.9016666666666666,
