,Cosine
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
11,0.1726084766333802
12,0.17116734744098838
13,0.1499773742584324
0,0.41534801430065826
1,0.4066011994620888
2,0.3749099929374994
3,0.3703151890830055
4,0.30785883481442705
5,0.26252352995385003
6,0.24700772838890347
7,0.2272368795824731
8,0.1927039752201088
9,0.1635062704039645
10,0.17369651052547036
11,0.15997124664819917
12,0.17133292765975636
13,0.1397923437482957
0,0.4610631212368772
1,0.43476505701825124
2,0.4104148726947229
3,0.3772304342045942
4,0.32857416655682914
5,0.2910787268223694
6,0.25312610094705473
7,0.22948082568894215
8,0.20050316365003895
9,0.18811051220168698
10,0.17347717620398975
