,Cosine
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
5,0.47141216724832
6,0.4611727383124607
7,0.4579568568941057
8,0.43467899801636756
9,0.4182382836868957
10,0.42991592372879556
11,0.43071652363082813
12,0.4490565488657931
13,0.4014594358711533
0,0.4784641704748449
1,0.4698027878492942
2,0.48062784916194556
3,0.48691358773003157
4,0.47448997645241403
5,0.47341886803089384
6,0.47300367365120866
7,0.45375625677207165
8,0.43669141827116387
9,0.44545527974610144
10,0.4445796131693061
11,0.4493703881030381
12,0.4450717328140718
13,0.422297317840719
0,0.44770976634268445
1,0.4587299814527465
2,0.46656776710398706
3,0.4974656892146807
4,0.47692325771145616
